channel_id,channel_name,query_groups,search_video_count,recent_long_count,max_search_views,median_search_views,channel_url
UCET41hSp5hm7ZpU0TCJBPxg,Forgotten Power,everyday_history,1,1,262,262,https://www.youtube.com/channel/UCET41hSp5hm7ZpU0TCJBPxg/videos
UCufKueyz0cy82oNjZ612znQ,Americana Rewind,everyday_history,1,0,257,257,https://www.youtube.com/channel/UCufKueyz0cy82oNjZ612znQ/videos
UCmGb6fyb1s8L5s3M7OAuzQg,YoreTold,everyday_history,1,1,239,239,https://www.youtube.com/channel/UCmGb6fyb1s8L5s3M7OAuzQg/videos
UC0x-FvghZKnLXUHW05xjiWw,Anunnaki Dreams,everyday_history,1,1,238,238,https://www.youtube.com/channel/UC0x-FvghZKnLXUHW05xjiWw/videos
UC0kKKoI0C-ptGfe6DsWAWPw,𝐅𝐨𝐫𝐠𝐨𝐭𝐭𝐞𝐧 𝐅𝐨𝐨𝐝𝐰𝐚𝐲𝐬 ,everyday_history,1,1,238,238,https://www.youtube.com/channel/UC0kKKoI0C-ptGfe6DsWAWPw/videos
UC1jjnOdLIhKP6n6h2b-LWOw,Anything and Everything Explained,everyday_history,1,1,237,237,https://www.youtube.com/channel/UC1jjnOdLIhKP6n6h2b-LWOw/videos
UCOtSr4zBpzuo9IHpp8wSYmQ,Origin Of Things,everyday_history,2,2,234,215,https://www.youtube.com/channel/UCOtSr4zBpzuo9IHpp8wSYmQ/videos
UCgmJJ4M5zPGiadi5mz7Ay2w,Rewind Historian,everyday_history,1,1,223,223,https://www.youtube.com/channel/UCgmJJ4M5zPGiadi5mz7Ay2w/videos
UCE9KnP_36R05om9EnvmP4jA,Warline Stories,everyday_history,2,0,222,118,https://www.youtube.com/channel/UCE9KnP_36R05om9EnvmP4jA/videos
UCrn9xT3t9p9LSqVLbTn6kAQ,Mr.7x History,everyday_history,1,1,221,221,https://www.youtube.com/channel/UCrn9xT3t9p9LSqVLbTn6kAQ/videos
UCkDlRxnd0orSbegsIac62PA,Nola Tour Guy,everyday_history,1,0,221,221,https://www.youtube.com/channel/UCkDlRxnd0orSbegsIac62PA/videos
UCsCrcqAOc-jItlacAjxI1sQ,Dynasty's Fall,everyday_history,1,1,215,215,https://www.youtube.com/channel/UCsCrcqAOc-jItlacAjxI1sQ/videos
UCWjQawpCUYis6MWUUs8WAcQ,The History of Things,everyday_history,1,0,210,210,https://www.youtube.com/channel/UCWjQawpCUYis6MWUUs8WAcQ/videos
UCU5xI_MUnlWEC2MFrWKSYGA,History with Marcus,everyday_history,1,1,207,207,https://www.youtube.com/channel/UCU5xI_MUnlWEC2MFrWKSYGA/videos
UCOT6O01meK6zYs6MifqREUw,Restoration Corner,everyday_history,1,1,205,205,https://www.youtube.com/channel/UCOT6O01meK6zYs6MifqREUw/videos
UCoox638UBHJhcEv4J-gADyQ,Back Home in America,everyday_history,1,1,205,205,https://www.youtube.com/channel/UCoox638UBHJhcEv4J-gADyQ/videos
UCigPQTk_xiCgvAjatZN03Tw,Mr. Louis | Today in History,everyday_history,1,0,201,201,https://www.youtube.com/channel/UCigPQTk_xiCgvAjatZN03Tw/videos
UCJ416DZ18eUxUWPqVvkP5rg,The Parts That Made Us,everyday_history,1,1,197,197,https://www.youtube.com/channel/UCJ416DZ18eUxUWPqVvkP5rg/videos
UCHGC92w4akO_7G1Au_KyTKA,Country Disasters,everyday_history,1,0,196,196,https://www.youtube.com/channel/UCHGC92w4akO_7G1Au_KyTKA/videos
UCOshdvY8PLxe1i2HHZ1I72w,History For Lunatics by Daniel,everyday_history,1,1,192,192,https://www.youtube.com/channel/UCOshdvY8PLxe1i2HHZ1I72w/videos
UCdYl0WWHJRPWF4HpspHnhkQ,Forgotten Foods TV,everyday_history,1,0,192,192,https://www.youtube.com/channel/UCdYl0WWHJRPWF4HpspHnhkQ/videos
UCZeDHmCteaN2l24ud4qcpeg,THE BRAND'S HUB,everyday_history,1,0,191,191,https://www.youtube.com/channel/UCZeDHmCteaN2l24ud4qcpeg/videos
UCIFASD8fCiNHLLBHhRrStAg,Titan Culture News,everyday_history,1,0,191,191,https://www.youtube.com/channel/UCIFASD8fCiNHLLBHhRrStAg/videos
UCQkjwE2UgbpBr5C3PfzN4Fg,Sleepy Time History,everyday_history,1,1,186,186,https://www.youtube.com/channel/UCQkjwE2UgbpBr5C3PfzN4Fg/videos
UC2ZlUMl3oRE1nA7jRHqg93Q,United Kingdom 🇬🇧 7,everyday_history,2,1,186,103,https://www.youtube.com/channel/UC2ZlUMl3oRE1nA7jRHqg93Q/videos
UC1-mqKYpE7r_M5IhiDeg4NA,The Empowered Immigrants ,everyday_history,1,0,183,183,https://www.youtube.com/channel/UC1-mqKYpE7r_M5IhiDeg4NA/videos
UCTO8DI5YPcfE1gWee3XuSEQ,Plumbing & Stuff In Oregon,everyday_history,1,0,183,183,https://www.youtube.com/channel/UCTO8DI5YPcfE1gWee3XuSEQ/videos
UCldZMqvajWUXViIcMg-ATTQ,History Told ,everyday_history,1,1,181,181,https://www.youtube.com/channel/UCldZMqvajWUXViIcMg-ATTQ/videos
UCcnv9lZd59H8Q-i2qf542yA,Antiquity Studios,everyday_history,1,1,180,180,https://www.youtube.com/channel/UCcnv9lZd59H8Q-i2qf542yA/videos
UCpMBAIod3nHqwjWZ7SgJkLA,Cutie Orbit,everyday_history,1,1,177,177,https://www.youtube.com/channel/UCpMBAIod3nHqwjWZ7SgJkLA/videos
UC_Stk67cQosNhBRFQjbG9Dg,Moonlit Sleep Stories ,everyday_history,1,1,166,166,https://www.youtube.com/channel/UC_Stk67cQosNhBRFQjbG9Dg/videos
UCDELmhgzphc9J2S3aN-kW_A,Why its History?,everyday_history,1,1,163,163,https://www.youtube.com/channel/UCDELmhgzphc9J2S3aN-kW_A/videos
UCS1WjiBqw4QQyk06GpRthIg,Gilded Age Elite,everyday_history,1,1,159,159,https://www.youtube.com/channel/UCS1WjiBqw4QQyk06GpRthIg/videos
UCcvJR74u9YKYA7wuwmsd2qg,Darker Origins,everyday_history,1,1,155,155,https://www.youtube.com/channel/UCcvJR74u9YKYA7wuwmsd2qg/videos
UCP2W4Yt5tzMhnt9ewbxT0MQ,Beneath Australia,everyday_history,1,1,155,155,https://www.youtube.com/channel/UCP2W4Yt5tzMhnt9ewbxT0MQ/videos
UCuxL0MKWA1ZCvhrRSG2zzHA,Velvet History,everyday_history,1,1,154,154,https://www.youtube.com/channel/UCuxL0MKWA1ZCvhrRSG2zzHA/videos
UCKsRhWUJYDbCsNng1yEoGig,Huntieport,everyday_history,1,1,153,153,https://www.youtube.com/channel/UCKsRhWUJYDbCsNng1yEoGig/videos
UCkl_bjtocV9ln1CL8WrP3cg,Memories Reanimated,everyday_history,2,2,152,145,https://www.youtube.com/channel/UCkl_bjtocV9ln1CL8WrP3cg/videos
UClZtlpqJkZvVfubY3i7ZD2A,World History Explained,everyday_history,1,0,152,152,https://www.youtube.com/channel/UClZtlpqJkZvVfubY3i7ZD2A/videos
UC0HDr31i5od9UA78w2tC0ag,German Naval History ,everyday_history,1,1,150,150,https://www.youtube.com/channel/UC0HDr31i5od9UA78w2tC0ag/videos
UCzSO-5T8AAI-sTa-p4goWOA,WW2 Victors,everyday_history,1,1,149,149,https://www.youtube.com/channel/UCzSO-5T8AAI-sTa-p4goWOA/videos
UCy-9Gu5JmkV9kd7fBiZa_Yg,Nautiq,everyday_history,1,1,145,145,https://www.youtube.com/channel/UCy-9Gu5JmkV9kd7fBiZa_Yg/videos
UCizSZ1qexLdR46dDVV91myA,War-Tested Survival,everyday_history,1,1,142,142,https://www.youtube.com/channel/UCizSZ1qexLdR46dDVV91myA/videos
UCFgWWjqYuwSJQnGfXUxvOHw,Forgotten Ways,everyday_history,1,1,141,141,https://www.youtube.com/channel/UCFgWWjqYuwSJQnGfXUxvOHw/videos
UCq10vQco-vPcEsmbTKoGpWg,Civic Science Media Lab,everyday_history,1,0,139,139,https://www.youtube.com/channel/UCq10vQco-vPcEsmbTKoGpWg/videos
UC9HMn4M1aIo0S2nwL5q2gKw, The Untold Secret,everyday_history,1,1,132,132,https://www.youtube.com/channel/UC9HMn4M1aIo0S2nwL5q2gKw/videos
UCiutd153hgs1iou36E0RfGA,Before Us Docs,everyday_history,1,1,128,128,https://www.youtube.com/channel/UCiutd153hgs1iou36E0RfGA/videos
UCy73syXVgeCo4WLu8GktqQg,Time Morphix,everyday_history,1,0,122,122,https://www.youtube.com/channel/UCy73syXVgeCo4WLu8GktqQg/videos
UCGNsw-kKeaQ0m2F3pagcNlg,Behind The America,everyday_history,1,0,122,122,https://www.youtube.com/channel/UCGNsw-kKeaQ0m2F3pagcNlg/videos
UCBFR3dJDteyhAwSf5bXUsIQ,History Reconstructed,everyday_history,1,1,119,119,https://www.youtube.com/channel/UCBFR3dJDteyhAwSf5bXUsIQ/videos
UCoi-xXZjb8lK9mWV2Q8zd2Q,luka.,everyday_history,1,1,117,117,https://www.youtube.com/channel/UCoi-xXZjb8lK9mWV2Q8zd2Q/videos
UC_a9bqWLULRKI81wAcGLQ1g,History’s Hidden Tricks,everyday_history,1,0,117,117,https://www.youtube.com/channel/UC_a9bqWLULRKI81wAcGLQ1g/videos
UCYiKhBDh_4dVIdxXI8on2Rw,The Long Watch,everyday_history,1,1,116,116,https://www.youtube.com/channel/UCYiKhBDh_4dVIdxXI8on2Rw/videos
UC3ukQpmidqI7l08lwcxKxtQ,History by Marcus,everyday_history,1,0,116,116,https://www.youtube.com/channel/UC3ukQpmidqI7l08lwcxKxtQ/videos
UCHFqXNyq-VkrtlQZ3PkD0Rw,Kingston Radio Rewind,everyday_history,1,0,116,116,https://www.youtube.com/channel/UCHFqXNyq-VkrtlQZ3PkD0Rw/videos
UCkuqtNsWaXobV6IYburNt6A,Shadow Archives,everyday_history,1,1,113,113,https://www.youtube.com/channel/UCkuqtNsWaXobV6IYburNt6A/videos
UC0MNCcyhuiWgVt8I7gHirHA,Ancient Worlds Reconstructed,everyday_history,1,0,112,112,https://www.youtube.com/channel/UC0MNCcyhuiWgVt8I7gHirHA/videos
UCdFXuHxqg7swE4077Q9VckQ,ROOT LORE,everyday_history,1,1,105,105,https://www.youtube.com/channel/UCdFXuHxqg7swE4077Q9VckQ/videos
UCtsJ0vFc1ys3yQTmiYMTpdg,It's Evolution Babe,everyday_history,1,0,105,105,https://www.youtube.com/channel/UCtsJ0vFc1ys3yQTmiYMTpdg/videos
UCnqHwPFHtcOyD797oXBhV8A,InmateX,everyday_history,1,1,99,99,https://www.youtube.com/channel/UCnqHwPFHtcOyD797oXBhV8A/videos
UCXMEfLqvkc9Kgaxre4w4ixw,Survival History,everyday_history,1,1,97,97,https://www.youtube.com/channel/UCXMEfLqvkc9Kgaxre4w4ixw/videos
UC26eZa25HKTy9uYHXf6wRlA,Century Block,everyday_history,1,1,97,97,https://www.youtube.com/channel/UC26eZa25HKTy9uYHXf6wRlA/videos
UCq3jrsxfgSjgIbj8w1NtxMA,Forgotten America Archives,everyday_history,1,0,97,97,https://www.youtube.com/channel/UCq3jrsxfgSjgIbj8w1NtxMA/videos
UCDN6oY6lRidHo0w7gS3ghRg,Retro Americana Life,everyday_history,1,1,95,95,https://www.youtube.com/channel/UCDN6oY6lRidHo0w7gS3ghRg/videos
UCFVUStJ4azXbWMhFO4yTELg,KUTV 2 News Salt Lake City,everyday_history,1,0,95,95,https://www.youtube.com/channel/UCFVUStJ4azXbWMhFO4yTELg/videos
UCGR393Cj39otKRtnKc46ZKQ,mern,everyday_history,1,1,94,94,https://www.youtube.com/channel/UCGR393Cj39otKRtnKc46ZKQ/videos
UC94DSCAVv_h66L1lko9lFIQ,The Hidden Timeline,everyday_history,1,0,94,94,https://www.youtube.com/channel/UC94DSCAVv_h66L1lko9lFIQ/videos
UCbX5m0goJUR2aWhPmCm7W0Q,Eagle Eye History,everyday_history,1,1,91,91,https://www.youtube.com/channel/UCbX5m0goJUR2aWhPmCm7W0Q/videos
UC-7_v2yAzEEb2A0H_qbUQNw,The UNPC Tour,everyday_history,1,1,91,91,https://www.youtube.com/channel/UC-7_v2yAzEEb2A0H_qbUQNw/videos
UCakQA85kQmJKdIJJvpxSUlA,Forgotten Origins,everyday_history,1,1,90,90,https://www.youtube.com/channel/UCakQA85kQmJKdIJJvpxSUlA/videos
UCc0u5ziZC7EDOdqccu1uWEA,Optimum History,everyday_history,1,1,89,89,https://www.youtube.com/channel/UCc0u5ziZC7EDOdqccu1uWEA/videos
UCDtPIAw6c1GImVbUTPsKDDg,A Day in the Past,everyday_history,1,1,89,89,https://www.youtube.com/channel/UCDtPIAw6c1GImVbUTPsKDDg/videos
UCKLrvu3Wil8zHeclvVYLDGA,Mr Memory Lane,everyday_history,1,1,86,86,https://www.youtube.com/channel/UCKLrvu3Wil8zHeclvVYLDGA/videos
UCoYBLWxv-eSqzFQbROA3psg,Details of the Story,everyday_history,1,1,86,86,https://www.youtube.com/channel/UCoYBLWxv-eSqzFQbROA3psg/videos
UCQwzobFcaponDq3ONI2ob2g,THE HISTORICAL MEMORY RECOVERY CHANNEL,everyday_history,1,1,86,86,https://www.youtube.com/channel/UCQwzobFcaponDq3ONI2ob2g/videos
UCGGgQ2BUGK9p4agiAxWQFYA,Dick Pust,everyday_history,1,1,84,84,https://www.youtube.com/channel/UCGGgQ2BUGK9p4agiAxWQFYA/videos
UCuGCz6k5XGQocjJ1Z5-bzGQ,Not Obvious History,everyday_history,1,1,81,81,https://www.youtube.com/channel/UCuGCz6k5XGQocjJ1Z5-bzGQ/videos
UCRK8tN1uxSTamK30Okq2_kA,The War Movie Channel,everyday_history,1,1,81,81,https://www.youtube.com/channel/UCRK8tN1uxSTamK30Okq2_kA/videos
UCwRVxGHNVj4OUWgfFFNCuJQ,Edible History,everyday_history,1,1,81,81,https://www.youtube.com/channel/UCwRVxGHNVj4OUWgfFFNCuJQ/videos
UCZG3UwmNLfvSabtnQ8VgTwA,HypeTrace,everyday_history,2,0,81,70,https://www.youtube.com/channel/UCZG3UwmNLfvSabtnQ8VgTwA/videos
UChcIFm-pcSFwOoSkETO_swg,History for the Sleepy,everyday_history,1,1,80,80,https://www.youtube.com/channel/UChcIFm-pcSFwOoSkETO_swg/videos
UCdG_1HbwG_KTyTgYCVTDUZA,forgotten suppers,everyday_history,1,1,80,80,https://www.youtube.com/channel/UCdG_1HbwG_KTyTgYCVTDUZA/videos
UCDSYSCtiYxueBXviqhAQciA,Forgotten Ways Of America,everyday_history,1,1,79,79,https://www.youtube.com/channel/UCDSYSCtiYxueBXviqhAQciA/videos
UCNx09VmxhXfyMwDqqg9U2mw,99 Years Ago,everyday_history,1,0,79,79,https://www.youtube.com/channel/UCNx09VmxhXfyMwDqqg9U2mw/videos
UCNZnxBieA6YtOkGt1Wg0_Fg,When Time Stood Still,everyday_history,1,1,77,77,https://www.youtube.com/channel/UCNZnxBieA6YtOkGt1Wg0_Fg/videos
UCd1ut7NmrdJanTr_5rzMtow,Everything Has A History,everyday_history,1,1,75,75,https://www.youtube.com/channel/UCd1ut7NmrdJanTr_5rzMtow/videos
UCLE1HNE4WO2MTWHr_UGcV3A,That Time Traveler Guy ,everyday_history,1,0,75,75,https://www.youtube.com/channel/UCLE1HNE4WO2MTWHr_UGcV3A/videos
UCKQRKgXjPRX6EdfqP0pWRxA,The Sleepy Pantry,everyday_history,1,1,74,74,https://www.youtube.com/channel/UCKQRKgXjPRX6EdfqP0pWRxA/videos
UCI_b2p8lPjHdL7XRiWR2Ctw,Decoding Everyday,everyday_history,1,0,74,74,https://www.youtube.com/channel/UCI_b2p8lPjHdL7XRiWR2Ctw/videos
UCXFYqE6ue8a1XzSkRjkl0xA,Hidden Earth Films,everyday_history,1,0,73,73,https://www.youtube.com/channel/UCXFYqE6ue8a1XzSkRjkl0xA/videos
UClPiJsU5P4Kv2nY-Ymhb6ow,The Last Wall,everyday_history,1,1,68,68,https://www.youtube.com/channel/UClPiJsU5P4Kv2nY-Ymhb6ow/videos
UCkBmzI7ReQx3fqQlRxev-oA,History Daily Life,everyday_history,1,1,68,68,https://www.youtube.com/channel/UCkBmzI7ReQx3fqQlRxev-oA/videos
UCMDVi_Ax0p31k2lUaHImqLQ,That’s Why,everyday_history,1,1,64,64,https://www.youtube.com/channel/UCMDVi_Ax0p31k2lUaHImqLQ/videos
UCTe-KCu9nV5j6Gs0WtPGbVA,The Uncharted Path,everyday_history,1,1,64,64,https://www.youtube.com/channel/UCTe-KCu9nV5j6Gs0WtPGbVA/videos
UCkT5-j4NCb2EULjGAJig1TA,The State Vault,everyday_history,1,1,63,63,https://www.youtube.com/channel/UCkT5-j4NCb2EULjGAJig1TA/videos
UCiOEUz7UCTSo6NUcQ86nFvA,FOX19 NOW | Cincinnati,everyday_history,1,0,62,62,https://www.youtube.com/channel/UCiOEUz7UCTSo6NUcQ86nFvA/videos
UC8nSbNeL4WrXc9Y7ZciRewQ,The Groundwork,everyday_history,1,1,61,61,https://www.youtube.com/channel/UC8nSbNeL4WrXc9Y7ZciRewQ/videos
UC-ZJuBxc-otgYL1YujxVmPg,ForgottenFrames,everyday_history,1,0,61,61,https://www.youtube.com/channel/UC-ZJuBxc-otgYL1YujxVmPg/videos
UCVTq4k4hGt4UT4xKoErDeUw,Museum of Fire,everyday_history,1,1,59,59,https://www.youtube.com/channel/UCVTq4k4hGt4UT4xKoErDeUw/videos
UCXaj2W90HqckG7fQa9s76sA,Drawn To Know,everyday_history,1,1,59,59,https://www.youtube.com/channel/UCXaj2W90HqckG7fQa9s76sA/videos
UCD59amIOqi5PTj1RYDEMdkg,Before It Was Normal,everyday_history,1,1,57,57,https://www.youtube.com/channel/UCD59amIOqi5PTj1RYDEMdkg/videos
UCSZclF5zcR3cgGDuL0l1ROQ,Rooms of Ruin,everyday_history,1,1,57,57,https://www.youtube.com/channel/UCSZclF5zcR3cgGDuL0l1ROQ/videos
UCDn0UgUlOChPy2R4YocAZIw,Echoes of WWII,everyday_history,1,1,57,57,https://www.youtube.com/channel/UCDn0UgUlOChPy2R4YocAZIw/videos
UCHyFuvaP40uvL0RE48NbsMw,First Alert 6,everyday_history,1,0,57,57,https://www.youtube.com/channel/UCHyFuvaP40uvL0RE48NbsMw/videos
UC9Udyat_7Hra6N_f5BvPrmA,"Small Things, Big Reasons",everyday_history,1,0,56,56,https://www.youtube.com/channel/UC9Udyat_7Hra6N_f5BvPrmA/videos
UChMh6V4XIiyWxeR3eJKgSPw,NateOnTwoAcres,everyday_history,1,1,54,54,https://www.youtube.com/channel/UChMh6V4XIiyWxeR3eJKgSPw/videos
UCQvC3CPKdhhfbNO3YglH7Gg,Locomotive Canada,everyday_history,1,1,54,54,https://www.youtube.com/channel/UCQvC3CPKdhhfbNO3YglH7Gg/videos
UCPqx-oBGdSyw6wEtCUsJlQQ,Calm Story Nights,everyday_history,1,1,53,53,https://www.youtube.com/channel/UCPqx-oBGdSyw6wEtCUsJlQQ/videos
UC30nPmltwQ9nDbzME7Nom8A,Pain Into Power,everyday_history,1,1,53,53,https://www.youtube.com/channel/UC30nPmltwQ9nDbzME7Nom8A/videos
UCCIjlePOUqMSQICsyGiNj0g,Echoes of History,everyday_history,1,1,53,53,https://www.youtube.com/channel/UCCIjlePOUqMSQICsyGiNj0g/videos
UCNAg3GmGMXwXfw7KTcoWevQ,Riaz Hussain Hushiarpuri,everyday_history,1,0,51,51,https://www.youtube.com/channel/UCNAg3GmGMXwXfw7KTcoWevQ/videos
UCsrtIdSSKjZeZ3Z4VZJo67A,Boldcraft Studio,everyday_history,1,0,50,50,https://www.youtube.com/channel/UCsrtIdSSKjZeZ3Z4VZJo67A/videos
UCyngjl5KMXKAsdS8UXa9Uzw,Stunning Evolution,everyday_history,1,1,49,49,https://www.youtube.com/channel/UCyngjl5KMXKAsdS8UXa9Uzw/videos
UCo8ZMZKVcMFSnkDnU-E9-oA,Dictorine of History,everyday_history,1,1,47,47,https://www.youtube.com/channel/UCo8ZMZKVcMFSnkDnU-E9-oA/videos
UCbtZBu4Zzt83w_1CoqaLmyw,Sir motin,everyday_history,2,1,47,40,https://www.youtube.com/channel/UCbtZBu4Zzt83w_1CoqaLmyw/videos
UCRg8RnEMScfClC3tRfekv8w,America's Weird Jobs,everyday_history,1,0,47,47,https://www.youtube.com/channel/UCRg8RnEMScfClC3tRfekv8w/videos
UCIg6MSRJiW79jZNqTBeASfw,Old table Stories,everyday_history,1,1,46,46,https://www.youtube.com/channel/UCIg6MSRJiW79jZNqTBeASfw/videos
UCbdk8vQhHjCKEwEWrZGLdQg,WW2 REMINDER,everyday_history,1,1,46,46,https://www.youtube.com/channel/UCbdk8vQhHjCKEwEWrZGLdQg/videos
UCmXNE2IuawBKZmczP3vy6SA,Deeply,everyday_history,1,0,46,46,https://www.youtube.com/channel/UCmXNE2IuawBKZmczP3vy6SA/videos
UCTGbcE7b1Pglql32wdQvXog,WTF HISTORY103,everyday_history,1,0,45,45,https://www.youtube.com/channel/UCTGbcE7b1Pglql32wdQvXog/videos
UC4C9_qg0OXOQXdfTBPuG2lQ,PAST MIDNIGHT,everyday_history,1,1,44,44,https://www.youtube.com/channel/UC4C9_qg0OXOQXdfTBPuG2lQ/videos
UCydBS0BgdjRcssrr--FcHaA,Revived History,everyday_history,1,1,43,43,https://www.youtube.com/channel/UCydBS0BgdjRcssrr--FcHaA/videos
UCcvBSh6lZUZEbz4gmudKkYg,WW2 MissingDocs,everyday_history,1,1,43,43,https://www.youtube.com/channel/UCcvBSh6lZUZEbz4gmudKkYg/videos
UC-acrodjmEwcooH4nTSsPhQ,TimelineRebuilder,everyday_history,2,1,43,39,https://www.youtube.com/channel/UC-acrodjmEwcooH4nTSsPhQ/videos
UCd7sWegAv5RWxOx3eD23xqw,The Quiet Historian,everyday_history,1,1,42,42,https://www.youtube.com/channel/UCd7sWegAv5RWxOx3eD23xqw/videos
UCne5Ofw0Guf2PxhaFw9itIg,The Daily Dose news ,everyday_history,1,0,42,42,https://www.youtube.com/channel/UCne5Ofw0Guf2PxhaFw9itIg/videos
UCsVvSaJW9op6omNBWVuhTiA,New York City Uncovered,everyday_history,1,0,41,41,https://www.youtube.com/channel/UCsVvSaJW9op6omNBWVuhTiA/videos
UC__1H1h9Lnt0uMk0L1Gdavg,American Disaster Files,everyday_history,1,1,40,40,https://www.youtube.com/channel/UC__1H1h9Lnt0uMk0L1Gdavg/videos
UCG6lIzMlY7fqOftXEbsDzUg,"Ordinary Lives, Extraordinary Times",everyday_history,1,1,38,38,https://www.youtube.com/channel/UCG6lIzMlY7fqOftXEbsDzUg/videos
UCiW5F4pc0Nw0h9KN7anc48g,History US,everyday_history,1,1,38,38,https://www.youtube.com/channel/UCiW5F4pc0Nw0h9KN7anc48g/videos
UC_flqFKiBECNEGyj9P57N_w,History revealed,everyday_history,1,0,38,38,https://www.youtube.com/channel/UC_flqFKiBECNEGyj9P57N_w/videos
UC5UaJxBfzjdlV0A8da93mOA,The Forgotten Life,everyday_history,1,1,37,37,https://www.youtube.com/channel/UC5UaJxBfzjdlV0A8da93mOA/videos
UC24HyAWXxGDILc64o2spmXA,True Relics,everyday_history,1,1,35,35,https://www.youtube.com/channel/UC24HyAWXxGDILc64o2spmXA/videos
UCM18C8cqfq5lo3eJveBbBhQ,Boring History for sleep,everyday_history,1,1,35,35,https://www.youtube.com/channel/UCM18C8cqfq5lo3eJveBbBhQ/videos
UCoT2AXbn4cfl7zX1G4HP4XA,Bedtime Historian,everyday_history,1,1,35,35,https://www.youtube.com/channel/UCoT2AXbn4cfl7zX1G4HP4XA/videos
UCzSPHr2KYq2K-B98BoD6IHQ,Talkative Objects,everyday_history,1,0,35,35,https://www.youtube.com/channel/UCzSPHr2KYq2K-B98BoD6IHQ/videos
UC-vsuhgTuByGm3O512QR7_A,America Revisited,everyday_history,1,0,35,35,https://www.youtube.com/channel/UC-vsuhgTuByGm3O512QR7_A/videos
UCDlo-biUsttRR4vafjq_pRw,Health Evolution TV,everyday_history,1,1,34,34,https://www.youtube.com/channel/UCDlo-biUsttRR4vafjq_pRw/videos
UCqSKBti1bve9Wl3cDlAZV1Q,The Way It Was,everyday_history,1,0,34,34,https://www.youtube.com/channel/UCqSKBti1bve9Wl3cDlAZV1Q/videos
UCCN2TLqOVX8gsdkYCVCkjEA,Common Relics,everyday_history,1,1,33,33,https://www.youtube.com/channel/UCCN2TLqOVX8gsdkYCVCkjEA/videos
UCNe0LHYmjfXc6q-e9BoJLlg,Boring Nights,everyday_history,1,1,32,32,https://www.youtube.com/channel/UCNe0LHYmjfXc6q-e9BoJLlg/videos
UCd-KyIrUx1hgTZ8wT_bUOJg,Mahika Past,everyday_history,1,1,32,32,https://www.youtube.com/channel/UCd-KyIrUx1hgTZ8wT_bUOJg/videos
UC01VmqHkbyhleA1dITkAAMw,The Forgotten Records,everyday_history,1,1,31,31,https://www.youtube.com/channel/UC01VmqHkbyhleA1dITkAAMw/videos
UChTCCcc6FZwMDItD1zlWYMA,Pics of Past,everyday_history,1,1,31,31,https://www.youtube.com/channel/UChTCCcc6FZwMDItD1zlWYMA/videos
UCcRzlAFKq-LIOMhRExxvGfw,Dust of Empires	,everyday_history,1,0,30,30,https://www.youtube.com/channel/UCcRzlAFKq-LIOMhRExxvGfw/videos
UCg8S52Gsaq_Ys3SJyKI90RA,Glory Rails,everyday_history,1,1,29,29,https://www.youtube.com/channel/UCg8S52Gsaq_Ys3SJyKI90RA/videos
UCiPgn8qw264OEW37NoD_PvA,Forgotten American Bites,everyday_history,1,0,27,27,https://www.youtube.com/channel/UCiPgn8qw264OEW37NoD_PvA/videos
UCUDQHJMDNXlPXs6vYDg4ExQ,World Compact 500.K,everyday_history,1,0,27,27,https://www.youtube.com/channel/UCUDQHJMDNXlPXs6vYDg4ExQ/videos
UCyG6-53G5INrSLbxccd-wig,This Was America,everyday_history,1,1,26,26,https://www.youtube.com/channel/UCyG6-53G5INrSLbxccd-wig/videos
UCpB4sbt0TWqBzIbPlSnbzMQ,Sleepless Historian,everyday_history,1,1,26,26,https://www.youtube.com/channel/UCpB4sbt0TWqBzIbPlSnbzMQ/videos
UCilAD1Uv72FRPZvVJaCHhqQ,The USA Rewind,everyday_history,1,0,26,26,https://www.youtube.com/channel/UCilAD1Uv72FRPZvVJaCHhqQ/videos
UCCcXWmvgJha3j8CqnjLYeFw,The Unsleeping Eye,everyday_history,1,1,25,25,https://www.youtube.com/channel/UCCcXWmvgJha3j8CqnjLYeFw/videos
UCYp9BuLEs-rqBTPNHIDcvJw,The Old Coffer,everyday_history,1,1,25,25,https://www.youtube.com/channel/UCYp9BuLEs-rqBTPNHIDcvJw/videos
UCgGPfnM_fwhXKasO3JA5cOQ,Before It Was Normal,everyday_history,1,1,24,24,https://www.youtube.com/channel/UCgGPfnM_fwhXKasO3JA5cOQ/videos
UCL--EMC85ATyveWj4xgeg7w,Past in motion,everyday_history,1,1,24,24,https://www.youtube.com/channel/UCL--EMC85ATyveWj4xgeg7w/videos
UCvpGP--LDulovYXg6a7LtfQ,Dollar Archives,everyday_history,1,1,24,24,https://www.youtube.com/channel/UCvpGP--LDulovYXg6a7LtfQ/videos
UCeeKySEVO004NPB6I3nsiJQ,Weird World Vibes For Sleep and Knowledge,everyday_history,1,0,24,24,https://www.youtube.com/channel/UCeeKySEVO004NPB6I3nsiJQ/videos
UChT2iimggBMfY1IdiDQQnAw,professor easy,everyday_history,1,1,23,23,https://www.youtube.com/channel/UChT2iimggBMfY1IdiDQQnAw/videos
UCaACicjBmh76WpCo68nGa0w,Origin of Things,everyday_history,1,0,23,23,https://www.youtube.com/channel/UCaACicjBmh76WpCo68nGa0w/videos
UCneV-H4A9shJHXPNIRH9f2A,Bizarre History Files,everyday_history,1,1,22,22,https://www.youtube.com/channel/UCneV-H4A9shJHXPNIRH9f2A/videos
